ID Progetto,File,Indirizzo,Imprese,Valore Stimato,Latitudine,Longitudine
536338,DEFINITIVO PIEMONTE MAGGIO ,Via Armando Diaz  28040 Lesa ( NO ),Elle BI VI Costruzioni srl; assegnato,1500000,45.8209799,8.5582287
536374,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Rama  24050 Lurano ( BG ),Eurimbar srl; assegnato,400000,45.5677804,9.634706
536379,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Antonio Rimoldi  24043 Caravaggio ( BG ),Eurimbar srl; assegnato,200000,45.4968481,9.6543582
536383,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Carnevali 64  20158 Milano ( MI ),Caiabono srl; assegnato,4000000,45.5034083,9.1714424
536388,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Virginia Woolf  41053 Maranello ( MO ),Home Immobili srl; assegnato + San Giacomo srl,1350000,44.5263024,10.8666834
536403,DEFINITIVO PIEMONTE MAGGIO ,C.so Acqui  15121 Alessandria ( AL ),Gruppo La Rocca srl; assegnato,1800000,44.8948494,8.5937815
536413,DEFINITIVO PIEMONTE MAGGIO ,Via Vincenzo Bellini  10040 Rivalta di Torino ( TO ),Green Life srl; assegnato,600000,45.027311,7.5128826
536434,DEFINITIVO EMILIA ROMAGNA MAGGIO,Str. Saliceto Panaro  41122 Modena ( MO ),Costruzioni Iris srl,2700000,44.6390804,10.9504702
536527,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Fornaci 59  25131 Brescia ( BS ),ACG Costruzioni di Marca Giacomo,1000000,45.4970908,10.1642958
536544,DEFINITIVO VENETO FINO A MAGGIO 2025,via Olivieri  37132 Verona ( VR ),Sarmar SpA,4200000,45.4391038,11.0449695
536547,DEFINITIVO VENETO FINO A MAGGIO 2025,via Tevere  37136 Verona ( VR ),Sarmar SpA,4500000,45.4159595,10.9624157
536553,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Ermoaldo 2   25024 Leno ( BS ),Sama Costruzioni srl,200000,45.37082729999999,10.2169671
536556,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Nilde Iotti 30  25024 Leno ( BS ),Sama Costruzioni srl,300000,45.3695988,10.2250141
536634,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Lodi  24047 Treviglio ( BG ),BRB Costruzioni Edili srl,240000,45.5136651,9.5822996
536636,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Portaluppi 57  24047 Treviglio ( BG ),BRB Costruzioni Edili srl,640000,45.5261201,9.587110299999999
536644,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Cà Barile   24030 Brembate di Sopra ( BG ),Geo Project srl,400000,45.7288141,9.5861185
536666,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Emilia   40068 San Lazzaro di Savena ( BO ),Bononia Holding srl,5000000,44.4731385,11.4021323
536695,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Papa Giovanni XXIII 67  30015 Chioggia ( VE ),Rossi Mauro srl; assegnato,1000000,45.18259,12.2806811
536711,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via della Nave  22072 Cermenate ( CO ),Duesse di Spizzica Salvatore; assegnato,640000,45.7032321,9.0903289
536720,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Paradiso   22015 Gravedona ed Uniti ( CO ),Giardelli Costruzioni SpA; assegnato,8000000,46.1470461,9.300876
536733,DEFINITIVO VENETO FINO A MAGGIO 2025,via Borgofuro snc  35042 Este ( PD ),Tecnocostruzioni  Group; assegnato,3300000,45.2247395,11.6637852
536780,DEFINITIVO PIEMONTE MAGGIO ,Via Fra Dolcino  13854 Quaregna Cerreto ( BI ),Barchi Costruzioni srl,500000,45.5694429,8.1655232
536811,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Pozzolengo  46040 Ponti sul Mincio ( MN ),Pradavera Costruzioni di Zambelli Agostino & C sas; assegnato,2240000,45.4107222,10.6673187
536842,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Bertoni 2-6  25123 Brescia ( BS ),Impresa edile Eredi Pezzotti Giacomo snc; aggiudicato a seguito; assegnato,235000,45.53240479999999,10.2469025
536882,DEFINITIVO PIEMONTE MAGGIO ,Via delle Vigne  10070 San Carlo Canavese ( TO ),Abita Costruzioni srl; assegnato,500000,45.2830836,7.6498909
536885,DEFINITIVO PIEMONTE MAGGIO ,Via C. Colombo 157  10020 Cavagnolo ( TO ),ARC Antonio Ribaudo Costruzioni srl,1000000,45.1534148,8.0510047
536941,DEFINITIVO VENETO FINO A MAGGIO 2025,V.le della Libertà  37042 Caldiero ( VR ),Costruzioni Alberti & Dal Molin srl,4800000,45.4119869,11.1743859
536944,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Miglio  37036 San Martino Buon Albergo ( VR ),Costruzioni Alberti & Dal Molin srl,6000000,45.4250795,11.1136219
536945,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Mulino  27018 Vidigulfo ( PV ),TG Costruzioni di Torriani Giovanni,200000,45.2887012,9.2352715
537043,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via dei Cappuccini 3/5  24047 Treviglio ( BG ),Ghisetti Costruzioni srl; aggiudicato a seguito di procedura negoziata senza; assegnato,467000,45.53392270000001,9.5891904
537057,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Gorizia  24040 Bonate Sopra ( BG ),Dalmine Costruzioni srl; assegnato,2880000,45.676194,9.5584149
537074,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Allende 101  47841 Cattolica ( RN ),Rocar Costruzioni srl,1200000,43.9574958,12.7311146
537143,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,C.so Torino 35  27029 Vigevano ( PV ),FG Costruzioni F.lli Carrara srl; assegnato,640000,45.3118594,8.8465615
537153,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via delle Americhe  48122 Ravenna ( RA ),Gruppo Ritmo srl,10000000,44.4445779,12.2891309
537161,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Tellarini 79/3  48022 Lugo ( RA ),Ingegneria Emiliana; aggiudicato all'impresa segnalata che ha offerto il ribasso del 8%.; assegnato,308000,44.4176154,11.9167619
537250,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Carducci  21047 Saronno ( VA ),Edilart srl; assegnato,1200000,45.6201257,9.0447381
537274,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Montale  25015 Desenzano del Garda ( BS ),Gilioli Costruzioni,1300000,45.4539381,10.5874795
537305,DEFINITIVO PIEMONTE MAGGIO ,Via Pieroni  12051 Alba ( CN ),Masec srl; assegnato,2000000,44.6823182,8.0055968
537343,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Bignami 1  20126 Milano ( MI ),ITEC srl Costruzioni Generali; assegnato,899000,45.5259496,9.212512499999999
537398,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Antica Regina  22013 Domaso ( CO ),Impresa Edile Poncia Giovanni & C snc,1120000,46.1556184,9.3341926
537403,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via W.A. Mozart  24040 Calvenzano ( BG ),DO-MA Costruzioni srl; assegnato,400000,45.492033,9.5948612
537406,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Varese  21020 Mercallo ( VA ),Nici Costruzioni di Nici Giuseppe,400000,45.7447663,8.6625557
537453,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Berardo Maggi  66-84  25124 Brescia ( BS ),MSC Generali srl; aggiudicato a seguito di; assegnato,422000,45.52513159999999,10.2287878
537531,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Marangoni  40059 Medicina ( BO ),Next Design Group srl,1200000,44.4774299,11.6384994
537532,DEFINITIVO EMILIA ROMAGNA MAGGIO,via Marangoni snc  40059 Medicina ( BO ),Agalmata srl,450000,44.4774299,11.6384994
537547,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via A. Locatelli  24044 Dalmine ( BG ),Ferretti Casa SpA,4800000,45.6454826,9.6096611
537548,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,C.so Europa 115  20017 Rho ( MI ),Ferretti Casa SpA,15000000,45.5268228,9.0464209
537550,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,V.le Lenin  46029 Suzzara ( MN ),Edilizia Zapparoli srl,480000,44.9987785,10.7466406
537563,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Girotti 3  20008 Bareggio ( MI ),Bramante Immobiliare srl,1000000,45.48097930000001,8.996256700000002
537576,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Mognago  23848 Oggiono ( LC ),Magico Imm.re srl,200000,45.7846648,9.3360294
537578,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via W.A. Mozart  24033 Calusco d'Adda ( BG ),Impresa Fontana Luigi srl,1280000,45.6916007,9.4603162
537590,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Fabbro  36100 Vicenza ( VI ),Nicoletti Costruzioni srl,5500000,45.543602,11.5679574
537594,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Verdi  22030 Lipomo ( CO ),EdilGeMi srl; assegnato,400000,45.7939382,9.1226594
537603,DEFINITIVO PIEMONTE MAGGIO ,Via Bertola  13900 Biella ( BI ),Coppa Costruzioni srl,250000,45.5727697,8.0741452
537627,DEFINITIVO PIEMONTE MAGGIO ,S.P. 589  12030 Manta ( CN ),Tre C Manta srl,3000000,44.6157122,7.4882523
537675,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Italo Calvino  22032 Albese con Cassano ( CO ),EdilGeMi srl,1000000,45.7937575,9.165858199999999
537715,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Re Umberto I  20045 Lainate ( MI ),Sistema Costruzioni srl,9000000,45.5771434,9.0265102
537814,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Francesco Baracca 13  21052 Busto Arsizio ( VA ),Albini e Castelli srl; assegnato,5000000,45.6158562,8.8679241
537815,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via della Ghiana 1  20833 Giussano ( MB ),Mec Imm.re srl; assegnato,400000,45.695685,9.204621
537876,DEFINITIVO VENETO FINO A MAGGIO 2025,Loc. Montecchia - v.lo Collodi  35030 Saccolongo ( PD ),ASA Costruzioni Padova srl,750000,45.3904355,11.7624383
537925,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Luigi Cadorna 4  46029 Suzzara ( MN ),Paladino Costruzioni srl,2023000,44.98825859999999,10.7432787
537929,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Roma  25030 Urago d'Oglio ( BS ),Girelli Costruzioni srl; Tonelli SpA,3000000,45.5162577,9.8704548
537933,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Fermi 7  24068 Seriate ( BG ),Giama Immobiliare srl,3000000,45.680959,9.7306297
537942,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Carducci 54  46019 Viadana ( MN ),Maurone Costruzioni srl,480000,44.94147,10.49666
537992,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via San Martino 2  24067 Sarnico ( BG ),SDM srl,1300000,45.6682356,9.957347
538028,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Loc. Rivetta  23824 Dorio ( LC ),Rivetta srl,2240000,46.1129496,9.3144479
538049,DEFINITIVO PIEMONTE MAGGIO ,Via F. Crispi 4  10038 Verolengo ( TO ),Mulè Rosario & Figli srl; assegnato,400000,45.19107700000001,7.9634203
538070,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Tre Case  41039 Modena ( MO ),Estense Costruzioni; assegnato,1200000,37.9642529,-91.8318334
538088,DEFINITIVO PIEMONTE MAGGIO ,C.so Francia  10093 Collegno ( TO ),DueB Costruzioni srl,6000000,45.0732361,7.5874066
538214,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Galileo Galilei 1  24060 Credaro ( BG ),Paris dei F.lli Paris srl,200000,45.6651257,9.9080316
538239,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Edison  36077 Altavilla Vicentina ( VI ),Costruzioni Dalla Verde SpA,1000000,45.509807,11.4605213
538242,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Martiri di Cefalonia  35020 Albignasego ( PD ),Terranova srl; assegnato,600000,45.3625745,11.9357486
538257,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Dante 14  21049 Tradate ( VA ),Blue Re srl; aggiudicato a seguito di procedura negoziata.; assegnato,756000,45.7033026,8.919332599999999
538301,DEFINITIVO PIEMONTE MAGGIO ,Fraz. Fornaci  10092 Beinasco ( TO ),Consorzio CIDIS; assegnato,500000,45.0279678,7.598239
538456,DEFINITIVO EMILIA ROMAGNA MAGGIO,via Papa Giovanni Paolo II  41018 San Cesario sul Panaro ( MO ),Bibiemme Srls; assegnato + RT Costruzioni; assegnato,300000,44.5606049,11.0399837
538460,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Cavour 51  42017 Novellara ( RE ),DM Costruzioni srl; assegnato,1500000,44.8491535,10.7317772
538462,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,C.so di Porta Ticinese 89  20123 Milano ( MI ),Edil Ferri SpA,3000000,45.4555932,9.180752
538473,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Prati  35010 Trebaseleghe ( PD ),Costruzioni Edili F.Lli Scattolin Di Dino & Luciano; assegnato,600000,45.6014841,12.0734208
538499,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Loc. Piazza Bona  24060 Solto Collina ( BG ),Edilcostruzioni di Pedretti Roberto srl; assegnato,200000,45.7817446,10.0224012
538643,DEFINITIVO VENETO FINO A MAGGIO 2025,V.le della Stazione   37042 Caldiero ( VR ),Edilmarchi srl,150000,45.4141107,11.1752153
538706,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Cazzulani  26900 Lodi ( LO ),Serena Costruzioni srl; assegnato,3200000,45.325054,9.5174273
538747,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Rita Levi Montalcini 25  40016 San Giorgio di Piano ( BO ),Lacchei Impresa Edile; assegnato,300000,44.6499941,11.368078
538778,DEFINITIVO PIEMONTE MAGGIO ,Strada Romentino Pernate 51  28100 Novara ( NO ),Agos srl,250000,45.4582392,8.681782
538802,DEFINITIVO PIEMONTE MAGGIO ,Via Don Giacomo Pessione  12062 Cherasco ( CN ),Aedes sas di Buglione Fiorella & C + Aedes sas di Buglione Fiorella & C; assegnato,400000,44.6521292,7.776258
538826,DEFINITIVO LIGURIA MAGGIO 2025,"Via Don Bobbio, 25  16033 Lavagna ( GE )",Graveglia Impianti srl,650000,44.3145604,9.349250999999999
538850,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Barzetti  24060 Foresto Sparso ( BG ),Marlegno srl,200000,45.6895741,9.906677
538853,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Valeriana  23015 Dubino ( SO ),Contessa Giulio srl; assegnato,1920000,46.1533514,9.4592258
538869,DEFINITIVO EMILIA ROMAGNA MAGGIO,via Emilia Ovest  43126 Parma ( PR ),Fa 10 Srl; assegnato,450000,44.8102,10.2852534
538914,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Pelabrocco  24060 Castelli Calepio ( BG ),SDM srl,1920000,45.6415918,9.9006821
538922,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via G. Mazzini   21030 Mesenzana ( VA ),Sartedil snc di Sartorio Livio & C; assegnato,1000000,45.9474638,8.7578862
538923,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Loc. Pantano  23034 Grosotto ( SO ),Piccagnoni Costruzioni srl; assegnato,200000,46.2796714,10.2587211
538934,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Testa   36100 Vicenza ( VI ),Muraro Costruzioni srl; assegnato,160000,45.5400064,11.573961
538958,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Martin Luther King 2  27035 Mede ( PV ),Aesse Costruzioni di Secri Amos e C sas; RECOGE srl; assegnato,200000,45.0989375,8.7434437
539038,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Str. Rizza di Mirabello  27100 Pavia ( PV ),AM Group Milano srl,1800000,45.2167977,9.1546371
539047,DEFINITIVO VENETO FINO A MAGGIO 2025,Via degli Alpini  31040 Nervesa della Battaglia ( TV ),Piergio' Costruzioni Immobiliari srl; assegnato,600000,45.8106837,12.1883529
539049,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Del Commercio 19  41042 Fiorano Modenese ( MO ),ICOED srl Unipersonale; aggiudicato; assegnato,255000,44.53569479999999,10.8406277
539053,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Monte Prato Magno 7  20149 Milano ( MI ),Mapen srl,2500000,45.4757215,9.162969
539055,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Val Gardena 13  20128 Milano ( MI ),Edilpan srl,3200000,45.5090606,9.2299096
539056,DEFINITIVO PIEMONTE MAGGIO ,via XX Settembre  10121 Torino ( TO ),Primula Costruzioni srl; assegnato,45000000,45.0688411,7.6817714
539136,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Giuseppe di Vittorio  20845 Sovico ( MB ),Impresa Spolti snc,400000,45.6466154,9.2596002
539150,DEFINITIVO LOMBARDIA PARTE 1 MAGGIO ,Via Grazia Deledda  26019 Vailate ( CR ),Doma Costruzioni,400000,45.4640798,9.6088759
539164,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via del Papa  40014 Crevalcore ( BO ),Impresa Edile Monfredini di Monfredini Geom. Carlo; assegnato,600000,44.7285105,11.1473051
539168,DEFINITIVO VENETO FINO A MAGGIO 2025,Vc. Rialto  35036 Montegrotto Terme ( PD ),Bazza Real Estate srl; assegnato,600000,45.3250935,11.7863813
539207,DEFINITIVO PIEMONTE MAGGIO ,C.so Cortemilia  12051 Alba ( CN ),CEC srl; assegnato,700000,44.678727,8.0375765
539252,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via degli Orti  20044 Arese ( MI ),Appalti Costruzioni srl; aggiudicato a favore dell'impresa indicata. Ribasso; assegnato,528000,45.5475786,9.0754171
539377,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Palermo  20090 Buccinasco ( MI ),Attività Edilizie Bergamasche srl,10000000,45.4254643,9.1142095
539471,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Roma  37038 Soave ( VR ),Caltran Giovanni Battista srl,10000000,45.4209042,11.2482303
539497,DEFINITIVO PIEMONTE MAGGIO ,Via Giuseppe Verdi  12062 Cherasco ( CN ),Edil LoGa srl; assegnato,600000,44.6755459,7.8422603
539575,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Giuseppe Caron  35020 Sant'Angelo di Piove di Sacco ( PD ),Evelin Costruzioni; assegnato,300000,45.3289193,11.9966899
539675,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Baghella 15  46019 Viadana ( MN ),Edilbig Costruzioni srl; assegnato,200000,44.93372249999999,10.5267396
539687,DEFINITIVO PIEMONTE MAGGIO ,via Strera  28047 Oleggio ( NO ),Raso Michele,1000000,45.5969335,8.6546948
539690,DEFINITIVO EMILIA ROMAGNA MAGGIO,S.P. Coduro 11Q  43036 Fidenza ( PR ),Immobiliare Irene srls; assegnato,250000,44.8561249,10.0876645
539719,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Santa Lucia   31030 Castelcucco ( TV ),Costruzioni Dalla Libera srl; assegnato,900000,45.832835,11.877058
539779,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Ravenna ang. Via Savio   47814 Bellaria-Igea Marina ( RN ),Moma srl,2400000,44.1590669,12.4448064
539786,DEFINITIVO EMILIA ROMAGNA MAGGIO,Strada Varana  43017 San Secondo Parmense ( PR ),BDM Costruzioni di Daracchi srl,300000,44.9127343,10.2085834
539810,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via San Fereolo 13  26900 Lodi ( LO ),Lauria Impianti srl,2908000,45.3058236,9.4881123
539813,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via San Fereolo 15  26900 Lodi ( LO ),Sinergica SpA,3104000,45.3079914,9.4834383
539875,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Cesura 14  23100 Sondrio ( SO ),Bonfadini Costruzioni srl; assegnato,2000000,46.1704607,9.8728345
539890,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Nilde Iotti 21  25024 Leno ( BS ),Ongari Costruzioni srl; assegnato,300000,45.3695988,10.2250141
539891,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,P.za Aldo Moro 6  25025 Manerbio ( BS ),Idroclima di Quinzanini srl,9000000,45.3584227,10.1390511
539940,DEFINITIVO EMILIA ROMAGNA MAGGIO,Loc. Mavora  40019 Sant'Agata Bolognese ( BO ),Scandia Costruzioni srl; assegnato,1200000,44.666801,11.1252383
539948,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Nicolis  37022 Fumane ( VR ),GWA di Aldrighetti Giacomino,300000,45.5393664,10.8897006
539953,DEFINITIVO TRENTINO FINO A MAGGIO 2025,Via Piccola  38051 Borgo Valsugana ( TN ),Kostruire srl,1200000,46.0490627,11.4665551
539999,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Papa Giovanni XXIII 8  23885 Calco ( LC ),Valsecchi Costruzioni srl; assegnato,2880000,45.7218822,9.4006373
540099,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Claudio Monteverde  37044 Cologna Veneta ( VR ),Rigon Costruzioni Edili srl; assegnato,300000,45.3025784,11.3821696
540100,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Pasquale Tosi  47822 Santarcangelo di Romagna ( RN ),Bolognesi Vittorio & C. sas; assegnato,900000,44.0714472,12.4594698
540114,DEFINITIVO PIEMONTE MAGGIO ,Via Avogadro  13854 Quaregna Cerreto ( BI ),Barchi Costruzioni srl,500000,45.5826658,8.1621373
540140,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Mons. Luigi Antonello   31036 Istrana ( TV ),Immobiliare Stemarc sas,1200000,45.680538,12.1032363
540146,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Stelvio  27058 Voghera ( PV ),Impresa Edile Ferro Gaetano; assegnato,600000,44.9975871,9.0001254
540175,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Piave  21058 Solbiate Olona ( VA ),Echo srl; assegnato,400000,45.6487849,8.8900155
540184,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Codebruni Ponente  46019 Viadana ( MN ),Bonazzoli Costruzioni srl; assegnato,200000,44.9467508,10.480751
540191,DEFINITIVO EMILIA ROMAGNA MAGGIO,Via Santa Croce  47032 Bertinoro ( FC ),Antonelli Edilizia srl; assegnato,300000,44.1958427,12.1851834
540201,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Don Luigi Sturzo  24045 Fara Gera d'Adda ( BG ),Viola Costruzioni srls,320000,45.5596425,9.5318043
540205,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Palma il Vecchio   24040 Bonate Sotto ( BG ),Nord Costruzioni srl,640000,45.6619869,9.5613059
540351,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Cassan  35121 Padova ( PD ),Bassetto Costruzioni srl; Pesce Costruzioni srl,2000000,45.4094223,11.8801858
540352,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via XI Febbraio 14  26015 Soresina ( CR ),Ghisetti Costruzioni srl,200000,45.286738,9.863946499999999
540381,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Po  27020 Travacò Siccomario ( PV ),Tecno 2 Costruzioni,200000,45.1429195,9.1600714
540388,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Meucci 1  24035 Curno ( BG ),Spedil srl,2720000,45.69201049999999,9.6248551
540390,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Falcone  24050 Ghisalba ( BG ),Meti srl,400000,45.5989718,9.7533129
540392,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Messo  24030 Villa d'Adda ( BG ),Baratella Simone Devis; assegnato,200000,45.7163442,9.4683574
540394,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Roma  24040 Calvenzano ( BG ),Rm Casa srl; assegnato,960000,45.498288,9.6056185
540396,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Pertini  24060 Cenate Sopra ( BG ),Costruzioni Zambelli srl; assegnato,400000,45.7055838,9.8271077
540400,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via 2 Giugno  22070 Limido Comasco ( CO ),Ingrao sas di Ingrao Matteo & C.; assegnato,400000,45.6911487,8.978549
540416,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Brigata Tridentina   36050 Sovizzo ( VI ),Costruzioni Dalla Verde SpA; assegnato,640000,45.529766,11.4472744
540439,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Mario Realini  22070 Valmorea ( CO ),RMS Servizi srl; assegnato,400000,45.8236557,8.9370057
540442,DEFINITIVO VENETO FINO A MAGGIO 2025,Via Braglio   36034 Malo ( VI ),Panizzon Bruno & Figli srl; assegnato,640000,45.6568455,11.4197044
540443,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Carroccio 11  20015 Parabiago ( MI ),MDG Immobiliare srl; assegnato,2500000,45.5591711,8.9556
540444,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Aluigi  22071 Cadorago ( CO ),Orso srl; assegnato,480000,45.7232499,9.0518949
540448,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Mincio  26041 Casalmaggiore ( CR ),Bonazzoli Costruzioni srl; assegnato,640000,44.9867872,10.426006
540451,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,Via Papini  20831 Seregno ( MB ),Locatelli & Ragazzo SpA,500000,45.6388533,9.2071513
540483,DEFINITIVO LOMBARDIA PARTE 2 MAGGIO ,V.le Piceno  20129 Milano ( MI ),ArCo Lavori s.coop.consortile; aggiudicato a seguito di sottoscrizione,1147000,45.4650867,9.2174959
540498,DEFINITIVO PIEMONTE MAGGIO ,Strada Privata Perosi  28100 Novara ( NO ),Nuova Edil Pernate srl,250000,45.4612397,8.6177752
540499,DEFINITIVO PIEMONTE MAGGIO ,Str. Fenestrelle  10064 Pinerolo ( TO ),Gruppo Piotto srl; assegnato,700000,45.0657449,7.7388245
540528,DEFINITIVO VENETO FINO A MAGGIO 2025,Via G. Zappatori   31040 Nervesa della Battaglia ( TV ),Veneto Strutture srl; assegnato,300000,45.8206159,12.2025022
